Country,URL,Year,NumAuth,Agency,ReportSeries,Title,FirstAuthor,AllAuthors,Citation
New Zealand,,2002,2,MoF,Research Papers,Stock discrimination of hoki (Macruronus novaezelandiae) based on otolith ring measurements,"Gilbert, D.J.",,"Gilbert, D.J. (et al.?) 2002 Stock discrimination of hoki (Macruronus novaezelandiae) based on otolith ring measurements"
New Zealand,,2002,2,MoF,Research Papers,"Evaluation of eel enhancement in Coopers Lagoon, South Canterbury","Beentjes, M.P.",,"Beentjes, M.P. (et al.?) 2002 Evaluation of eel enhancement in Coopers Lagoon, South Canterbury"
New Zealand,,2002,2,MoF,Research Papers,Feasibility of annual surveys for estimating recreational harvest in CRA 1 to CRA 5,"Bradford, E.",,"Bradford, E. (et al.?) 2002 Feasibility of annual surveys for estimating recreational harvest in CRA 1 to CRA 5"
New Zealand,,2002,2,MoF,Research Papers,"CPUE analysis of the southeast South Island BAR 1 fishery, 1989-90 to 1999-2000","Langley, A.D.",,"Langley, A.D. (et al.?) 2002 CPUE analysis of the southeast South Island BAR 1 fishery, 1989-90 to 1999-2000"
New Zealand,,2002,2,MoF,Research Papers,CPUE analyses of the commercial freshwater eel fishery,"Beentjes, M.P.",,"Beentjes, M.P. (et al.?) 2002 CPUE analyses of the commercial freshwater eel fishery"
New Zealand,,2002,2,MoF,Research Papers,CPUE analysis of the target BYX 3 alfonsino fishery and associated bluenose catch,"Langley, A.D.",,"Langley, A.D. (et al.?) 2002 CPUE analysis of the target BYX 3 alfonsino fishery and associated bluenose catch"
New Zealand,,2002,2,MoF,Research Papers,Assessment of the NSS stock of red rock lobster (Jasus edwardsii) for 1999,"Bentley, N.",,"Bentley, N. (et al.?) 2002 Assessment of the NSS stock of red rock lobster (Jasus edwardsii) for 1999"
New Zealand,,2002,2,MoF,Research Papers,Characterisation of the alfonsino (Beryx splendens) fishery in BYX 3,"Langley, A.D.",,"Langley, A.D. (et al.?) 2002 Characterisation of the alfonsino (Beryx splendens) fishery in BYX 3"
New Zealand,,2002,2,MoF,Research Papers,An examination of the stock structure of barracouta (Thyrsites atun) around the South Island of New Zealand,"Bentley, N.",,"Bentley, N. (et al.?) 2002 An examination of the stock structure of barracouta (Thyrsites atun) around the South Island of New Zealand"
New Zealand,,2002,2,MoF,Research Papers,A summary of biological information on the New Zealand fisheries for orange roughy (Hoplostethus atlanticus) for the 2000-01 fishing year,"Anderson, O.F.",,"Anderson, O.F. (et al.?) 2002 A summary of biological information on the New Zealand fisheries for orange roughy (Hoplostethus atlanticus) for the 2000-01 fishing year"
New Zealand,,2002,2,MoF,Research Papers,"Determination of paua growth in PAU 2, 5A, 5B, and 5D","Andrew, N. L.",,"Andrew, N. L. (et al.?) 2002 Determination of paua growth in PAU 2, 5A, 5B, and 5D"
New Zealand,,2002,2,MoF,Research Papers,Relative abundance and size frequency of kina (Evechinus chloroticus) in the Chatham Islands in the 2001-02 fishing year,"Andrew, N. L.",,"Andrew, N. L. (et al.?) 2002 Relative abundance and size frequency of kina (Evechinus chloroticus) in the Chatham Islands in the 2001-02 fishing year"
New Zealand,,2002,2,MoF,Research Papers,Characterisation of the barracouta (Thyrsites atun) fishery in BAR 1,"Langley, A.D.",,"Langley, A.D. (et al.?) 2002 Characterisation of the barracouta (Thyrsites atun) fishery in BAR 1"
New Zealand,,2002,2,MoF,Research Papers,A complication of commercial weight-grade data from the Chatham Islands rock lobster fishery (CRA 6),"Bentley, N.",,"Bentley, N. (et al.?) 2002 A complication of commercial weight-grade data from the Chatham Islands rock lobster fishery (CRA 6)"
New Zealand,,2002,2,MoF,Research Papers,Review of trawl survey data inputs to hoki stock assessment 2002,"Livingston, M.E.",,"Livingston, M.E. (et al.?) 2002 Review of trawl survey data inputs to hoki stock assessment 2002"
New Zealand,,2002,2,MoF,Research Papers,"Age composition of commercial snapper landings in Tasman/Golden Bay (SNA 7), 2000-01","Blackwell, R.G.",,"Blackwell, R.G. (et al.?) 2002 Age composition of commercial snapper landings in Tasman/Golden Bay (SNA 7), 2000-01"
New Zealand,,2002,2,MoF,Research Papers,"Descriptive analysis of orange roughy fisheries in the Tasman Sea outside the New Zealand EEZ: Lord Howe Rise, Northwest Challenger Plateau, and South Tasman Rise from 1986-87 to the end of the 2000-01 fishing year","Clark, M.R.",,"Clark, M.R. (et al.?) 2002 Descriptive analysis of orange roughy fisheries in the Tasman Sea outside the New Zealand EEZ: Lord Howe Rise, Northwest Challenger Plateau, and South Tasman Rise from 1986-87 to the end of the 2000-01 fishing year"
New Zealand,,2002,2,MoF,Research Papers,"Dredge surveys of scallops in the Northland and Coromandel scallop fisheries, 2001","Cryer, M.",,"Cryer, M. (et al.?) 2002 Dredge surveys of scallops in the Northland and Coromandel scallop fisheries, 2001"
New Zealand,,2002,2,MoF,Research Papers,Lonfinned eel female spawning escapement,"Graynoth, E.",,"Graynoth, E. (et al.?) 2002 Lonfinned eel female spawning escapement"
New Zealand,,2002,2,MoF,Research Papers,Orange roughy target strength and target identification,Barr R.,,Barr R. (et al.?) 2002 Orange roughy target strength and target identification
New Zealand,,2002,2,MoF,Research Papers,Bonamia exitiosus epidemiology in Foveaux Strait oysters,"Diggles, B. K.",,"Diggles, B. K. (et al.?) 2002 Bonamia exitiosus epidemiology in Foveaux Strait oysters"
New Zealand,,2002,2,MoF,Research Papers,"Dredge surveys and estimates of yield for the Northland and Coromandel scallop fisheries, 2001","Cryer, M.",,"Cryer, M. (et al.?) 2002 Dredge surveys and estimates of yield for the Northland and Coromandel scallop fisheries, 2001"
New Zealand,,2002,2,MoF,Research Papers,Snapper age and length samples from Kaharoa research trawl surveys KAH8810 and KAH0012 of the Hauraki Gulf,"Davies, N.M.",,"Davies, N.M. (et al.?) 2002 Snapper age and length samples from Kaharoa research trawl surveys KAH8810 and KAH0012 of the Hauraki Gulf"
New Zealand,,2002,2,MoF,Research Papers,"Estimates of age, growth, and mortality parameters of sea perch (Helicolenus percoides) off the east coast of the South Island, New Zealand","Francis, M.P.",,"Francis, M.P. (et al.?) 2002 Estimates of age, growth, and mortality parameters of sea perch (Helicolenus percoides) off the east coast of the South Island, New Zealand"
New Zealand,,2002,2,MoF,Research Papers,Reccomendations for future directed research to describe the biodiversity of the Ross Sea region,"Bradford-Grieve, J.M.",,"Bradford-Grieve, J.M. (et al.?) 2002 Reccomendations for future directed research to describe the biodiversity of the Ross Sea region"
New Zealand,,2002,2,MoF,Research Papers,"Collection, DNA sequencing and species verification of Didemnum sp. From Picton Harbour and surrounding environment",Page M.,,"Page M. (et al.?) 2002 Collection, DNA sequencing and species verification of Didemnum sp. From Picton Harbour and surrounding environment"
New Zealand,,2002,3,MoF,Research Papers,"CPUE analyses for the Southland black and smooth oreo fisheries, 1977-78 to 1999-2000","Coburn, R. P.",,"Coburn, R. P. (et al.?) 2002 CPUE analyses for the Southland black and smooth oreo fisheries, 1977-78 to 1999-2000"
New Zealand,,2002,3,MoF,Research Papers,"The distribution, abundance, and size of tuatua (Paphies donacina) on New Brighton Beach, Christchurch, in 2001","Cranfield, H. J.",,"Cranfield, H. J. (et al.?) 2002 The distribution, abundance, and size of tuatua (Paphies donacina) on New Brighton Beach, Christchurch, in 2001"
New Zealand,,2002,3,MoF,Research Papers,"CPUE analyses for the major black and smooth oreo fisheries in OEO 6, 1980-81 to 1999-2000","Coburn, R. P.",,"Coburn, R. P. (et al.?) 2002 CPUE analyses for the major black and smooth oreo fisheries in OEO 6, 1980-81 to 1999-2000"
New Zealand,,2002,3,MoF,Research Papers,"Settlement indices for 2000 for the red rock lobster, Jasus edwardsii","Booth, J. D.",,"Booth, J. D. (et al.?) 2002 Settlement indices for 2000 for the red rock lobster, Jasus edwardsii"
New Zealand,,2002,3,MoF,Research Papers,The precision of alternative catch sampling regimes for New Zealand rock lobster fisheries,"Bentley, N.",,"Bentley, N. (et al.?) 2002 The precision of alternative catch sampling regimes for New Zealand rock lobster fisheries"
New Zealand,,2002,3,MoF,Research Papers,Fishery independent surveys of the relative abundance and size-structure of paua (Haliotis iris) in PAU 5B and PAU 5D,"Andrew, N. L.",,"Andrew, N. L. (et al.?) 2002 Fishery independent surveys of the relative abundance and size-structure of paua (Haliotis iris) in PAU 5B and PAU 5D"
New Zealand,,2002,3,MoF,Research Papers,Review of the 2001 hoki stock assessment,"Cordue, P. L.",,"Cordue, P. L. (et al.?) 2002 Review of the 2001 hoki stock assessment"
New Zealand,,2002,3,MoF,Research Papers,Estimating proportion at age and sex in the commercial catch of hoki (Macruronus novaezelandiae) using length frequency data,"Bull, B.",,"Bull, B. (et al.?) 2002 Estimating proportion at age and sex in the commercial catch of hoki (Macruronus novaezelandiae) using length frequency data"
New Zealand,,2002,3,MoF,Research Papers,"Trawl survey of the Hauraki Gulf, 2000 (KAH0012)","Francis, M.P.",,"Francis, M.P. (et al.?) 2002 Trawl survey of the Hauraki Gulf, 2000 (KAH0012)"
New Zealand,,2002,3,MoF,Research Papers,"An evaluation of tagging strategies for estimating growth rates of New Zealand rock lobster, Jasus edwardsii","Bentley, N.",,"Bentley, N. (et al.?) 2002 An evaluation of tagging strategies for estimating growth rates of New Zealand rock lobster, Jasus edwardsii"
New Zealand,,2002,3,MoF,Research Papers,"CPUE analysis and assessment of Mid-East Coast orange roughy stock (ORH 2A South, 2B, 3A)","Anderson, O.F.",,"Anderson, O.F. (et al.?) 2002 CPUE analysis and assessment of Mid-East Coast orange roughy stock (ORH 2A South, 2B, 3A)"
New Zealand,,2002,3,MoF,Research Papers,"Acoustic biomass estimates of southern blue whiting (Micromesistius australis) from the Bounty Platform, August-September 2001","Coombs, R. F.",,"Coombs, R. F. (et al.?) 2002 Acoustic biomass estimates of southern blue whiting (Micromesistius australis) from the Bounty Platform, August-September 2001"
New Zealand,,2002,3,MoF,Research Papers,"Age validation of deepwater fish species, with particular reference to New Zealand orange roughy and oreos: a literature review","Francis, R.I.C.C",,"Francis, R.I.C.C (et al.?) 2002 Age validation of deepwater fish species, with particular reference to New Zealand orange roughy and oreos: a literature review"
New Zealand,,2002,3,MoF,Research Papers,Migration patterns during the life-cycle of hoki (Macruronus novaezelandiae): an analysis of trawl survey data in New Zealand waters 1991-2002,"Bull, B.",,"Bull, B. (et al.?) 2002 Migration patterns during the life-cycle of hoki (Macruronus novaezelandiae): an analysis of trawl survey data in New Zealand waters 1991-2002"
New Zealand,,2002,3,MoF,Research Papers,Hauraki Gulf trawl survey 2000,"Francis, M.P.",,"Francis, M.P. (et al.?) 2002 Hauraki Gulf trawl survey 2000"
New Zealand,,2002,3,MoF,Research Papers,Evaluation of the paua stock assessment model with an individual-based operating model,"Andrew, N. L.",,"Andrew, N. L. (et al.?) 2002 Evaluation of the paua stock assessment model with an individual-based operating model"
New Zealand,,2002,3,MoF,Research Papers,An integrated age- and length-structured population model for snapper with a simulation comparison of a conventional age-structured model,"Davies, N.M.",,"Davies, N.M. (et al.?) 2002 An integrated age- and length-structured population model for snapper with a simulation comparison of a conventional age-structured model"
New Zealand,,2002,4,MoF,Research Papers,Assessment of the western and eastern region hoki stocks for 1999,"Haist, V.",,"Haist, V. (et al.?) 2002 Assessment of the western and eastern region hoki stocks for 1999"
New Zealand,,2002,4,MoF,Research Papers,Assessment of the red rock lobsters (Jasus edwardsii) in area CRA 3 in 2001,"Bentley, N.",,"Bentley, N. (et al.?) 2002 Assessment of the red rock lobsters (Jasus edwardsii) in area CRA 3 in 2001"
New Zealand,,2002,4,MoF,Research Papers,"Descriptions of black oreo and smooth oreo fisheries in OEO 1, OEO 3A, OEO 4, and OEO 6 from 1977-78 to the 2000-01 fishing year","Coburn, R. P.",,"Coburn, R. P. (et al.?) 2002 Descriptions of black oreo and smooth oreo fisheries in OEO 1, OEO 3A, OEO 4, and OEO 6 from 1977-78 to the 2000-01 fishing year"
New Zealand,,2002,4,MoF,Research Papers,"Length and age composition of commercial snapper landings in SNA 1 and SNA 8, 2000-01","Cadenhead, H.",,"Cadenhead, H. (et al.?) 2002 Length and age composition of commercial snapper landings in SNA 1 and SNA 8, 2000-01"
New Zealand,,2002,4,MoF,Research Papers,"Descriptive analysis of catch and effort data from New Zealand orange roughy fisheries in ORH 1, 2A, 2B, 3A, 3B, and 7B to the end of the 2000-01 fishing year","Anderson, O.F.",,"Anderson, O.F. (et al.?) 2002 Descriptive analysis of catch and effort data from New Zealand orange roughy fisheries in ORH 1, 2A, 2B, 3A, 3B, and 7B to the end of the 2000-01 fishing year"
New Zealand,,2002,4,MoF,Research Papers,Target identification of oreos and associated species,Barr R.,,Barr R. (et al.?) 2002 Target identification of oreos and associated species
New Zealand,,2002,4,MoF,Research Papers,Classification of fish marks from southern blue whiting acoustic surveys,"Dunford, A.J. ",,"Dunford, A.J.  (et al.?) 2002 Classification of fish marks from southern blue whiting acoustic surveys"
New Zealand,,2002,5,MoF,Research Papers,A review of the 1999-2000 hoki fishery and assessment of hoki stocks for 2001,"Ballara, S.L.",,"Ballara, S.L. (et al.?) 2002 A review of the 1999-2000 hoki fishery and assessment of hoki stocks for 2001"
New Zealand,,2002,5,MoF,Research Papers,"Catches, size, and age structure of the 2000-01 hoki fishery, and a summary of biological research for the 2002 stock assessment","Ballara, S.L.",,"Ballara, S.L. (et al.?) 2002 Catches, size, and age structure of the 2000-01 hoki fishery, and a summary of biological research for the 2002 stock assessment"
New Zealand,,2002,5,MoF,Research Papers,Assessment of OEO 3A black oreo for 2002-03,"Coburn, R. P.",,"Coburn, R. P. (et al.?) 2002 Assessment of OEO 3A black oreo for 2002-03"
New Zealand,,2002,6,MoF,Research Papers,Estimation of the target strength of oreo and associated species,Barr R.,,Barr R. (et al.?) 2002 Estimation of the target strength of oreo and associated species
New Zealand,,2002,7,MoF,Research Papers,Stock assessment of the northeast Chatham Rise orange roughy for 2001,"Francis, R.I.C.C",,"Francis, R.I.C.C (et al.?) 2002 Stock assessment of the northeast Chatham Rise orange roughy for 2001"
New Zealand,,2002,7,MoF,Research Papers,"Indices of relative abundance for scampi, Metanephrops challengeri, based on photographic surveys in QMA 1, 1998-2002","Cadenhead, H.",,"Cadenhead, H. (et al.?) 2002 Indices of relative abundance for scampi, Metanephrops challengeri, based on photographic surveys in QMA 1, 1998-2002"
New Zealand,,2003,1,MoF,Research Papers,The effectiveness of combined acoustic and trawl surveys in estimating orange roughy abundance,"Francis, R.I.C.C",,"Francis, R.I.C.C (et al.?) 2003 The effectiveness of combined acoustic and trawl surveys in estimating orange roughy abundance"
New Zealand,,2003,1,MoF,Research Papers,Analyses supporting the 2002 stock assessment of hoki,"Francis, R.I.C.C",,"Francis, R.I.C.C (et al.?) 2003 Analyses supporting the 2002 stock assessment of hoki"
New Zealand,,2003,1,MoF,Research Papers,"CPUE from commercial fisheries for ling (Genypterus blacodes) around the North Island, New Zealand: an evaluation of series for LIN 1, LIN 2, and Cook Strait","Horn, P.L.",,"Horn, P.L. (et al.?) 2003 CPUE from commercial fisheries for ling (Genypterus blacodes) around the North Island, New Zealand: an evaluation of series for LIN 1, LIN 2, and Cook Strait"
New Zealand,,2003,1,MoF,Research Papers,Review of flatfish catch data and species composition,"Beentjes, M.P.",,"Beentjes, M.P. (et al.?) 2003 Review of flatfish catch data and species composition"
New Zealand,,2003,1,MoF,Research Papers,A summary of biological information on the New Zealand fisheries for orange roughy (Hoplostethus atlanticus) for the 2001-02 fishing year,"Anderson, O.F.",,"Anderson, O.F. (et al.?) 2003 A summary of biological information on the New Zealand fisheries for orange roughy (Hoplostethus atlanticus) for the 2001-02 fishing year"
New Zealand,,2003,1,MoF,Research Papers,"Characterisation of the commercial and recreational fisheries for rig (Mustelus lenticulatus) in northern New Zealand (SPO 1 and SPO 8), and unstandardised CPUE analyses of the targeted setnet fisheries","Paul, L.J.",,"Paul, L.J. (et al.?) 2003 Characterisation of the commercial and recreational fisheries for rig (Mustelus lenticulatus) in northern New Zealand (SPO 1 and SPO 8), and unstandardised CPUE analyses of the targeted setnet fisheries"
New Zealand,,2003,1,MoF,Research Papers,CPUE analysis and stock assessment of the East Cape hills (ORH 2A North) orange roughy fishery for 2003,"Anderson, O.F.",,"Anderson, O.F. (et al.?) 2003 CPUE analysis and stock assessment of the East Cape hills (ORH 2A North) orange roughy fishery for 2003"
New Zealand,,2003,1,MoF,Research Papers,Acoustic survey of spawning hoki in Cook Strait during winter 2002,"O'Driscoll, R.L.",,"O'Driscoll, R.L. (et al.?) 2003 Acoustic survey of spawning hoki in Cook Strait during winter 2002"
New Zealand,,2003,1,MoF,Research Papers,Acoustic survey of spawning hoki off the east coast South Island in September 2002,"O'Driscoll, R.L.",,"O'Driscoll, R.L. (et al.?) 2003 Acoustic survey of spawning hoki off the east coast South Island in September 2002"
New Zealand,,2003,1,MoF,Research Papers,Standardised CPUE for the northwest Chatham Rise orange roughy fishery,"Taylor, P.R.",,"Taylor, P.R. (et al.?) 2003 Standardised CPUE for the northwest Chatham Rise orange roughy fishery"
New Zealand,,2003,1,MoF,Research Papers,Fishery independent surveys of the relative abundance and size-structure of paua (Haliotis iris) in PAU 7 between 1992-93 and 2002-03,"Naylor, J.R.",,"Naylor, J.R. (et al.?) 2003 Fishery independent surveys of the relative abundance and size-structure of paua (Haliotis iris) in PAU 7 between 1992-93 and 2002-03"
New Zealand,,2003,1,MoF,Research Papers,"Standardised CPUE analysis for the northern gemfish (Rexea solandri) fisheries in SKI 1 and SKI 2, 1989-2002","Ayers, D.",,"Ayers, D. (et al.?) 2003 Standardised CPUE analysis for the northern gemfish (Rexea solandri) fisheries in SKI 1 and SKI 2, 1989-2002"
New Zealand,,2003,1,MoF,Research Papers,Catch-per-unit-effort analysis of orange roughy fisheries outside the New Zealand EEZ: Lord Howe Rise and Northwest Challenger Plateau to the end of the 2001-02 fishing year,"O'Driscoll, R.L.",,"O'Driscoll, R.L. (et al.?) 2003 Catch-per-unit-effort analysis of orange roughy fisheries outside the New Zealand EEZ: Lord Howe Rise and Northwest Challenger Plateau to the end of the 2001-02 fishing year"
New Zealand,,2003,1,MoF,Research Papers,Stock assessment of hake (Merluccius australis) for the 2002-03 fishing year,"Dunn, A.",,"Dunn, A. (et al.?) 2003 Stock assessment of hake (Merluccius australis) for the 2002-03 fishing year"
New Zealand,,2003,1,MoF,Research Papers,"Revised estimates of landings of hake (Merluccius australis) for the west coast South Island, Chatham Rise, and sub-Antarctic stocks in the fishing years 1989-90 to 2000-01","Dunn, A.",,"Dunn, A. (et al.?) 2003 Revised estimates of landings of hake (Merluccius australis) for the west coast South Island, Chatham Rise, and sub-Antarctic stocks in the fishing years 1989-90 to 2000-01"
New Zealand,,2003,1,MoF,Research Papers,"Length and age composition of trevally (Pseudocaranx georgianus) in commercial landings from the TRE 1 purse-seine fishery, 2001-02","Langley, A.D.",,"Langley, A.D. (et al.?) 2003 Length and age composition of trevally (Pseudocaranx georgianus) in commercial landings from the TRE 1 purse-seine fishery, 2001-02"
New Zealand,,2003,1,MoF,Research Papers,Factors that might influence the catch and discards of non-target fish species on tuna longlines,"Bradford, E.",,"Bradford, E. (et al.?) 2003 Factors that might influence the catch and discards of non-target fish species on tuna longlines"
New Zealand,,2003,1,MoF,Research Papers,Standardised CPUE analysis and stock assessment of the northwest Chatham Rise orange roughy stock (part of ORH3B),"McKenzie, A.",,"McKenzie, A. (et al.?) 2003 Standardised CPUE analysis and stock assessment of the northwest Chatham Rise orange roughy stock (part of ORH3B)"
New Zealand,,2003,1,MoF,Research Papers,"Paua shell length information from catches in PAU2-4, 5A, 5B, 5D and 7 in 2001-02","Notman, P. R.",,"Notman, P. R. (et al.?) 2003 Paua shell length information from catches in PAU2-4, 5A, 5B, 5D and 7 in 2001-02"
New Zealand,,2003,1,MoF,Research Papers,Survey of recreational fishing in the East Otago Taiapure,"Carbines, G. D.",,"Carbines, G. D. (et al.?) 2003 Survey of recreational fishing in the East Otago Taiapure"
New Zealand,,2003,1,MoF,Research Papers,"Review and revision of southern blue whiting (Micromesistius australis) target strength, 1994-2002","Dunford, A.J. ",,"Dunford, A.J.  (et al.?) 2003 Review and revision of southern blue whiting (Micromesistius australis) target strength, 1994-2002"
New Zealand,,2003,1,MoF,Research Papers,Length and age composition for the Northern Gemfish fisheries (SKI 1 & 2),"Phillips, N.L.",,"Phillips, N.L. (et al.?) 2003 Length and age composition for the Northern Gemfish fisheries (SKI 1 & 2)"
New Zealand,,2003,1,MoF,Research Papers,Monitoring the length structure of commercial landings of albacore tuna during the 2002-2003 fishing year,"Griggs, L.H.",,"Griggs, L.H. (et al.?) 2003 Monitoring the length structure of commercial landings of albacore tuna during the 2002-2003 fishing year"
New Zealand,,2003,2,MoF,Research Papers,"Trawl survey of middle depth species in the Southland and Sub-Antarctic areas, November-December 2001 (TAN0118)","Bagley, N.W",,"Bagley, N.W (et al.?) 2003 Trawl survey of middle depth species in the Southland and Sub-Antarctic areas, November-December 2001 (TAN0118)"
New Zealand,,2003,2,MoF,Research Papers,The Louisville Ridge orange roughy fishery: an analysis of commercial catch-effort data and stock assessment of the fishery to the end of the 2000-01 fishing year,"Anderson, O.F.",,"Anderson, O.F. (et al.?) 2003 The Louisville Ridge orange roughy fishery: an analysis of commercial catch-effort data and stock assessment of the fishery to the end of the 2000-01 fishing year"
New Zealand,,2003,2,MoF,Research Papers,Snapper catch-at-length and catch-at-age heterogeneity between strata in East Northland longline landings,"Davies, N.M.",,"Davies, N.M. (et al.?) 2003 Snapper catch-at-length and catch-at-age heterogeneity between strata in East Northland longline landings"
New Zealand,,2003,2,MoF,Research Papers,Review of methods for the estimation of relative biomass of bluenose,"Blackwell, R.G.",,"Blackwell, R.G. (et al.?) 2003 Review of methods for the estimation of relative biomass of bluenose"
New Zealand,,2003,2,MoF,Research Papers,New Zealand billfish and gamefish tagging 2001-02,"Holdsworth, J.C.",,"Holdsworth, J.C. (et al.?) 2003 New Zealand billfish and gamefish tagging 2001-02"
New Zealand,,2003,2,MoF,Research Papers,Abundance of blue cod off Banks Peninsula in 2002,"Beentjes, M.P.",,"Beentjes, M.P. (et al.?) 2003 Abundance of blue cod off Banks Peninsula in 2002"
New Zealand,,2003,2,MoF,Research Papers,"Trawl survey of hoki and middle depth species on the Chatham Rise, January 2002 (TAN0201)","Livingston, M.E.",,"Livingston, M.E. (et al.?) 2003 Trawl survey of hoki and middle depth species on the Chatham Rise, January 2002 (TAN0201)"
New Zealand,,2003,2,MoF,Research Papers,The 2003 stock assessment of paua (Haliotis iris) in PAU 7,"Breen, P.A.",,"Breen, P.A. (et al.?) 2003 The 2003 stock assessment of paua (Haliotis iris) in PAU 7"
New Zealand,,2003,2,MoF,Research Papers,Relative abundance of blue cod in Dusky Sound in 2002,"Beentjes, M.P.",,"Beentjes, M.P. (et al.?) 2003 Relative abundance of blue cod in Dusky Sound in 2002"
New Zealand,,2003,2,MoF,Research Papers,Review of the distribution and abundance of deepwater sharks in New Zealand waters,"Blackwell, R.G.",,"Blackwell, R.G. (et al.?) 2003 Review of the distribution and abundance of deepwater sharks in New Zealand waters"
New Zealand,,2003,2,MoF,Research Papers,Assessment of the SNA 2 and Tasman Bay/Golden Bay (SNA 7) snapper fisheries for the 2001-02 fishing year,"Gilbert, D.J.",,"Gilbert, D.J. (et al.?) 2003 Assessment of the SNA 2 and Tasman Bay/Golden Bay (SNA 7) snapper fisheries for the 2001-02 fishing year"
New Zealand,,2003,2,MoF,Research Papers,"Trawl survey of middle depth species in the Southland and Sub-Antarctic areas, November-December 2002 (TAN0219)","Bagley, N.W",,"Bagley, N.W (et al.?) 2003 Trawl survey of middle depth species in the Southland and Sub-Antarctic areas, November-December 2002 (TAN0219)"
New Zealand,,2003,2,MoF,Research Papers,"Stock assessment of ling (Genypterus blacodes\) around the South Island (Fishstocks LIN 3, 4, 5, 6, and 7) for the 2002-03 fishing year","Dunn, A.",,"Dunn, A. (et al.?) 2003 Stock assessment of ling (Genypterus blacodes\) around the South Island (Fishstocks LIN 3, 4, 5, 6, and 7) for the 2002-03 fishing year"
New Zealand,,2003,2,MoF,Research Papers,Updated catch-per-unit-effort (CPUE) analysis for tarakihi (Nemadactylus macropterus) in TAR 2 (east coast North Island) and CPUE analysis of tarakihi in Pegasus Bay/Cook Strait (mainly TAR 3),"Hanchet, S.M.",,"Hanchet, S.M. (et al.?) 2003 Updated catch-per-unit-effort (CPUE) analysis for tarakihi (Nemadactylus macropterus) in TAR 2 (east coast North Island) and CPUE analysis of tarakihi in Pegasus Bay/Cook Strait (mainly TAR 3)"
New Zealand,,2003,2,MoF,Research Papers,"CPUE analyses of the commercial freshwater eel fishery in selected areas, 1990-91 to 2000-01","Beentjes, M.P.",,"Beentjes, M.P. (et al.?) 2003 CPUE analyses of the commercial freshwater eel fishery in selected areas, 1990-91 to 2000-01"
New Zealand,,2003,2,MoF,Research Papers,Movements of rock lobsters (Jasus edwardsii) tagged by commercial fishers around the coast of New Zealand from 1993,"Bentley, N.",,"Bentley, N. (et al.?) 2003 Movements of rock lobsters (Jasus edwardsii) tagged by commercial fishers around the coast of New Zealand from 1993"
New Zealand,,2003,2,MoF,Research Papers,"Age validation of deepwater fish species, with particular reference to New Zealand orange roughy, black oreo, smooth oreo and black cardinalfish","Andrews, A.H.",,"Andrews, A.H. (et al.?) 2003 Age validation of deepwater fish species, with particular reference to New Zealand orange roughy, black oreo, smooth oreo and black cardinalfish"
New Zealand,,2003,2,MoF,Research Papers,"Spatial variability of orange roughy and associated species around the Northwest Hills on the Chatham Rise, New Zealand","Coombs, R. F.",,"Coombs, R. F. (et al.?) 2003 Spatial variability of orange roughy and associated species around the Northwest Hills on the Chatham Rise, New Zealand"
New Zealand,,2003,2,MoF,Research Papers,North Otago Marine Recreational Fishing Survey 2002/2003,"James, G.D.",,"James, G.D. (et al.?) 2003 North Otago Marine Recreational Fishing Survey 2002/2003"
New Zealand,,2003,2,MoF,Research Papers,"Spatial distribution of the burrows of scampi, Metanephrops challengeri, and implications for the design of photographic abundance surveys","Cryer, M.",,"Cryer, M. (et al.?) 2003 Spatial distribution of the burrows of scampi, Metanephrops challengeri, and implications for the design of photographic abundance surveys"
New Zealand,,2003,3,MoF,Research Papers,Assessment of hoki (Macruronus novaezelandiae) in 2002 using a new model,"Bull, B.",,"Bull, B. (et al.?) 2003 Assessment of hoki (Macruronus novaezelandiae) in 2002 using a new model"
New Zealand,,2003,3,MoF,Research Papers,"Fishery independent surveys of the relative abundance, size-structure, and growth of paua (Haliotis iris) in PAU 4","Andrew, N. L.",,"Andrew, N. L. (et al.?) 2003 Fishery independent surveys of the relative abundance, size-structure, and growth of paua (Haliotis iris) in PAU 4"
New Zealand,,2003,3,MoF,Research Papers,Oreti Beach 2002 toheroa survey: yield per recruit and review of historical surveys,"Beentjes, M.P.",,"Beentjes, M.P. (et al.?) 2003 Oreti Beach 2002 toheroa survey: yield per recruit and review of historical surveys"
New Zealand,,2003,3,MoF,Research Papers,A review of methods used to estimate snapper catch-at-age and growth in SNA 1 and SNA 8,"Davies, N.M.",,"Davies, N.M. (et al.?) 2003 A review of methods used to estimate snapper catch-at-age and growth in SNA 1 and SNA 8"
New Zealand,,2003,3,MoF,Research Papers,"Length and age composition of commercial snapper landings in SNA 1 and SNA 8, 2001-02","Davies, N.M.",,"Davies, N.M. (et al.?) 2003 Length and age composition of commercial snapper landings in SNA 1 and SNA 8, 2001-02"
New Zealand,,2003,3,MoF,Research Papers,Classification of acoustic fish marks for the 2001 Mid-East Coast orange roughy survey,"Coombs, R. F.",,"Coombs, R. F. (et al.?) 2003 Classification of acoustic fish marks for the 2001 Mid-East Coast orange roughy survey"
New Zealand,,2003,3,MoF,Research Papers,A summary of observer biological information on the New Zealand black oreo and smooth oreo fisheries from 1979-80 to 2001-02,"Doonan, I.J.",,"Doonan, I.J. (et al.?) 2003 A summary of observer biological information on the New Zealand black oreo and smooth oreo fisheries from 1979-80 to 2001-02"
