Canada,RES 2000/036,2000,2,DFO,CSAS Research Document,Newfoundland & Labrador,1,,"Status of the Atlantic salmon (Salmo salar L.) stock of Harry's River/Pinchgut Brook, Newfoundland, 1999.","Mullins, C.C.",,"Mullins, C.C./Status of the Atlantic salmon (Salmo salar L.) stock of Harry's River/Pinchgut Brook, Newfoundland, 1999./CSAS Research Document"
Canada,RES 2000/037,2000,2,DFO,CSAS Research Document,Newfoundland & Labrador,1,,"Status of the Atlantic salmon (Salmo salar L.) stock of Humber River, Newfoundland, 1999.","Mullins, C.C.",,"Mullins, C.C./Status of the Atlantic salmon (Salmo salar L.) stock of Humber River, Newfoundland, 1999./CSAS Research Document"
Canada,RES 2000/038,2000,2,DFO,CSAS Research Document,Newfoundland & Labrador,1,,"Status of the Atlantic salmon (Salmo salar) stocks of Lomond River, Torrent River, and Western Arm Brook, Newfoundland, 1999.","Mullins, C.C.",,"Mullins, C.C./Status of the Atlantic salmon (Salmo salar) stocks of Lomond River, Torrent River, and Western Arm Brook, Newfoundland, 1999./CSAS Research Document"
Canada,RES 2000/039,2000,6,DFO,CSAS Research Document,Newfoundland & Labrador,5,,"Status of Atlantic salmon (Salmo salar L.) stocks of insular Newfoundland (SFAs 3-14S), 1999.","O'Connell, M.F.",,"O'Connell, M.F./Status of Atlantic salmon (Salmo salar L.) stocks of insular Newfoundland (SFAs 3-14S), 1999./CSAS Research Document"
Canada,RES 2000/040,2000,3,DFO,CSAS Research Document,Newfoundland & Labrador,2,,"Status of Atlantic salmon (Salmo salar L.) in Gander River, Notre Dame Bay (SFA4), Newfoundland, 1999.","O'Connell, M.F.",,"O'Connell, M.F./Status of Atlantic salmon (Salmo salar L.) in Gander River, Notre Dame Bay (SFA4), Newfoundland, 1999./CSAS Research Document"
Canada,RES 2000/041,2000,3,DFO,CSAS Research Document,Newfoundland & Labrador,2,,"Status of Atlantic salmon (Salmo salar L.) In Indian bay Brook, Middle Brook, and Terra Nova River (SFA 5), Northeast Brook, Trepassey (SFA 9), and Northerast River, Placentia (SFA10), Newfoundland, in 1999.","O'Connell, M.F.",,"O'Connell, M.F./Status of Atlantic salmon (Salmo salar L.) In Indian bay Brook, Middle Brook, and Terra Nova River (SFA 5), Northeast Brook, Trepassey (SFA 9), and Northerast River, Placentia (SFA10), Newfoundland, in 1999./CSAS Research Document"
Canada,RES 2000/042,2000,1,DFO,CSAS Research Document,Newfoundland & Labrador,1,,"Status of Atlantic salmon (Salmo salar L.) Populations in Crabbes and Robinson Rivers, and Middle Barachois, Fischells and Flat Bay Brooks, Newfoundland, 1999.","Porter, T.R.",,"Porter, T.R./Status of Atlantic salmon (Salmo salar L.) Populations in Crabbes and Robinson Rivers, and Middle Barachois, Fischells and Flat Bay Brooks, Newfoundland, 1999./CSAS Research Document"
Canada,RES 2000/043,2000,1,DFO,CSAS Research Document,Newfoundland & Labrador,1,,Observations of Rainbow Trout (Oncorhynchus mykiss) In Newfoundland 1976 to 1999.,"Porter, T.R.",,"Porter, T.R./Observations of Rainbow Trout (Oncorhynchus mykiss) In Newfoundland 1976 to 1999./CSAS Research Document"
Canada,RES 2000/044,2000,4,DFO,CSAS Research Document,Newfoundland & Labrador,3,,"The stock status of Atlantic salmon (Salmo salar L.) in Paradise River, Labrador in 1999.","Reddin, D.G.",,"Reddin, D.G./The stock status of Atlantic salmon (Salmo salar L.) in Paradise River, Labrador in 1999./CSAS Research Document"
Canada,RES 2000/045,2000,2,DFO,CSAS Research Document,Newfoundland & Labrador,1,,"The stock status of Atlantic salmon (Salmo salar L.) in Big Brook (Michaels River), Labrador, 1999.","Reddin, D.G.",,"Reddin, D.G./The stock status of Atlantic salmon (Salmo salar L.) in Big Brook (Michaels River), Labrador, 1999./CSAS Research Document"
Canada,RES 2000/046,2000,4,DFO,CSAS Research Document,Newfoundland & Labrador,3,,"The stock status of Atlantic salmon (Salmo salar L.) in English River, Labrador, 1999.","Reddin, D.G.",,"Reddin, D.G./The stock status of Atlantic salmon (Salmo salar L.) in English River, Labrador, 1999./CSAS Research Document"
Canada,RES 2000/047,2000,3,DFO,CSAS Research Document,Pacific,2,,Discussion on an experimental approach for northern abalone stock rebuilding in British Columbia.,"Campbell, A.",,"Campbell, A./Discussion on an experimental approach for northern abalone stock rebuilding in British Columbia./CSAS Research Document"
Canada,RES 2000/048,2000,1,DFO,CSAS Research Document,Newfoundland & Labrador,1,,Oceanographic conditions in NAFO Divisions 2J 3KLMNO during 1999 with comparisons to the long-term (1961-1990) average.,"Colbourne, E.B.",,"Colbourne, E.B./Oceanographic conditions in NAFO Divisions 2J 3KLMNO during 1999 with comparisons to the long-term (1961-1990) average./CSAS Research Document"
Canada,RES 2000/049,2000,1,DFO,CSAS Research Document,Newfoundland & Labrador,1,,Oceanographic conditions in NAFO Subdivisions 3Pn and 3Ps during 1999 with comparisons to the long-term (1961-1990) average.,"Colbourne, E.B.",,"Colbourne, E.B./Oceanographic conditions in NAFO Subdivisions 3Pn and 3Ps during 1999 with comparisons to the long-term (1961-1990) average./CSAS Research Document"
Canada,RES 2000/050,2000,1,DFO,CSAS Research Document,Maritimes,1,,Effects of low environmental pH on Atlantic salmon in Nova Scotia.,"Farmer, G.J.",,"Farmer, G.J./Effects of low environmental pH on Atlantic salmon in Nova Scotia./CSAS Research Document"
Canada,RES 2000/051,2000,2,DFO,CSAS Research Document,Maritimes,1,,"Exploratory Fisheries for Rock Crab, Cancer irroratus, and Jonah Crab, Cancer borealis, in Canadian Lobster Fishing Areas 34, 35, 36 and 38.","Robichaud, D.A.",,"Robichaud, D.A./Exploratory Fisheries for Rock Crab, Cancer irroratus, and Jonah Crab, Cancer borealis, in Canadian Lobster Fishing Areas 34, 35, 36 and 38./CSAS Research Document"
Canada,RES 2000/052,2000,6,DFO,CSAS Research Document,Maritimes,5,,"Review of Jonah Crab, Cancer borealis, Fishery in Canadian Offshore Lobster Fishing Area 41, 1995 to 1999.","Robichaud, D.A.",,"Robichaud, D.A./Review of Jonah Crab, Cancer borealis, Fishery in Canadian Offshore Lobster Fishing Area 41, 1995 to 1999./CSAS Research Document"
Canada,RES 2000/054,2000,1,DFO,CSAS Research Document,Maritimes,1,,"Precipitation, discharge and temperature variability in Atlantic salmon rivers in Acid Rain Impacted Southern Uplands Area of Nova Scotia.","Caissie, D.",,"Caissie, D./Precipitation, discharge and temperature variability in Atlantic salmon rivers in Acid Rain Impacted Southern Uplands Area of Nova Scotia./CSAS Research Document"
Canada,RES 2000/055,2000,3,DFO,CSAS Research Document,Maritimes,2,,Freshwater chemistry acidification trends in sensitive Nova Scotia lakes: 1983-1997.,"Clair, T.A.",,"Clair, T.A./Freshwater chemistry acidification trends in sensitive Nova Scotia lakes: 1983-1997./CSAS Research Document"
Canada,RES 2000/057,2000,1,DFO,CSAS Research Document,Maritimes,1,,A review of the effectiveness and feasibility of alternate liming techniques to mitigate for acid rain effects in Nova Scotia.,"White, W.",,"White, W./A review of the effectiveness and feasibility of alternate liming techniques to mitigate for acid rain effects in Nova Scotia./CSAS Research Document"
Canada,RES 2000/058,2000,3,DFO,CSAS Research Document,Maritimes,2,,Temperature conditions on the Scotian Shelf and in the southern Gulf of St. Lawrence during 1999 relevant to snow crab.,"Drinkwater, K.F.",,"Drinkwater, K.F./Temperature conditions on the Scotian Shelf and in the southern Gulf of St. Lawrence during 1999 relevant to snow crab./CSAS Research Document"
Canada,RES 2000/059,2000,3,DFO,CSAS Research Document,Maritimes,2,,Overview of meteorological and sea ice conditions off eastern Canada during 1999.,"Drinkwater, K.F.",,"Drinkwater, K.F./Overview of meteorological and sea ice conditions off eastern Canada during 1999./CSAS Research Document"
Canada,RES 2000/060,2000,5,DFO,CSAS Research Document,Maritimes,4,,Physical oceanographic conditions on the Scotian Shelf and in the Gulf of Maine during 1999.,"Drinkwater, K.F.",,"Drinkwater, K.F./Physical oceanographic conditions on the Scotian Shelf and in the Gulf of Maine during 1999./CSAS Research Document"
Canada,RES 2000/061,2000,2,DFO,CSAS Research Document,Maritimes,1,,Satellite Measurements of Sea Surface Temperature: an Application to Regional Ocean Climate.,"Petrie, B.D.",,"Petrie, B.D./Satellite Measurements of Sea Surface Temperature: an Application to Regional Ocean Climate./CSAS Research Document"
Canada,RES 2000/062,2000,1,DFO,CSAS Research Document,Maritimes,1,,"Assessment of the status, vulnerability and prognosis for Atlantic salmon stocks of the Southern Upland of Nova Scotia.","Amiro, P.G.",,"Amiro, P.G./Assessment of the status, vulnerability and prognosis for Atlantic salmon stocks of the Southern Upland of Nova Scotia./CSAS Research Document"
Canada,RES 2000/063,2000,6,DFO,CSAS Research Document,Newfoundland & Labrador,5,,An assessment of the cod stock in NAFO Divisions 2J+3KL.,"Lilly, G.R.",,"Lilly, G.R./An assessment of the cod stock in NAFO Divisions 2J+3KL./CSAS Research Document"
Canada,RES 2000/064,2000,3,DFO,CSAS Research Document,Maritimes,2,,Assessment of the NAFO 4T southern Gulf of St. Lawrence herring stocks in 1999,"LeBlanc, C.H.",,"LeBlanc, C.H./Assessment of the NAFO 4T southern Gulf of St. Lawrence herring stocks in 1999/CSAS Research Document"
Canada,RES 2000/065,2000,8,DFO,CSAS Research Document,Maritimes,7,,2000 evaluation of 4VWX herring.,"Stephenson, R.L.",,"Stephenson, R.L./2000 evaluation of 4VWX herring./CSAS Research Document"
Canada,RES 2000/066,2000,8,DFO,CSAS Research Document,Maritimes,7,,Summary of the 1999 herring acoustic surveys in NAFO Division 4VWX.,"Melvin, G.D.",,"Melvin, G.D./Summary of the 1999 herring acoustic surveys in NAFO Division 4VWX./CSAS Research Document"
Canada,RES 2000/067,2000,6,DFO,CSAS Research Document,Maritimes,5,,Report of the PRC/DFO 4WX herring and mackerel tagging program.,"Waters, C.L.",,"Waters, C.L./Report of the PRC/DFO 4WX herring and mackerel tagging program./CSAS Research Document"
Canada,RES 2000/068,2000,4,DFO,CSAS Research Document,Pacific,3,,Stock status of Fraser River Sockeye.,"Cass, A.",,"Cass, A./Stock status of Fraser River Sockeye./CSAS Research Document"
Canada,RES 2000/069,2000,4,DFO,CSAS Research Document,Newfoundland & Labrador,3,,"Assessment of northern shrimp (Pandalus borealis) off Baffin Island, Labrador and northeastern Newfoundland.","Parsons, D.G.",,"Parsons, D.G./Assessment of northern shrimp (Pandalus borealis) off Baffin Island, Labrador and northeastern Newfoundland./CSAS Research Document"
Canada,RES 2000/070,2000,4,DFO,CSAS Research Document,Newfoundland & Labrador,3,,By-catch of Greenland halibut (Reinhardtius hippoglossoides) in the offshore shrimp fishery.,"Orr, D.C.",,"Orr, D.C./By-catch of Greenland halibut (Reinhardtius hippoglossoides) in the offshore shrimp fishery./CSAS Research Document"
Canada,RES 2000/072,2000,1,DFO,CSAS Research Document,Newfoundland & Labrador,1,,"Distribution and abundance of Atlantic cod from an acoustic survey of Bonavista Bay - Trinity Bay, Newfoundland during the fall of 1999.","Wheeler, J.P.",,"Wheeler, J.P./Distribution and abundance of Atlantic cod from an acoustic survey of Bonavista Bay - Trinity Bay, Newfoundland during the fall of 1999./CSAS Research Document"
Canada,RES 2000/073,2000,2,DFO,CSAS Research Document,Newfoundland & Labrador,1,,Lower bounds on the exploitation of cod (Gadus morhua) in NAFO Subdiv. 3Ps and Divs. 3KL in 1997-1999 from tagging experiments.,"Cadigan, N.G.",,"Cadigan, N.G./Lower bounds on the exploitation of cod (Gadus morhua) in NAFO Subdiv. 3Ps and Divs. 3KL in 1997-1999 from tagging experiments./CSAS Research Document"
Canada,RES 2000/074,2000,2,DFO,CSAS Research Document,Newfoundland & Labrador,1,,Estimation of cod (Gadus morhua) growth in NAFO Subdiv. 3Ps and Divs. 3KL in 1997-1999 from tagging experiments.,"Cadigan, N.G.",,"Cadigan, N.G./Estimation of cod (Gadus morhua) growth in NAFO Subdiv. 3Ps and Divs. 3KL in 1997-1999 from tagging experiments./CSAS Research Document"
Canada,RES 2000/075,2000,1,DFO,CSAS Research Document,Newfoundland & Labrador,1,,The development of precautionary and biological limit reference points for the 3Ps cod stock.,"Shelton, P.A.",,"Shelton, P.A./The development of precautionary and biological limit reference points for the 3Ps cod stock./CSAS Research Document"
Canada,RES 2000/076,2000,3,DFO,CSAS Research Document,Newfoundland & Labrador,2,,Estimating Struck and loss rates for harp seals int he northwest Atlantic.,"Sjare, B.",,"Sjare, B./Estimating Struck and loss rates for harp seals int he northwest Atlantic./CSAS Research Document"
Canada,RES 2000/077,2000,3,DFO,CSAS Research Document,Newfoundland & Labrador,2,,Recent estimates of reproductive rates for harp seals in the Northwest Atlantic.,"Sjare, B.",,"Sjare, B./Recent estimates of reproductive rates for harp seals in the Northwest Atlantic./CSAS Research Document"
Canada,RES 2000/078,2000,3,DFO,CSAS Research Document,Newfoundland & Labrador,2,,Preliminary estimates of harp seal by-catch in the Newfoundland lumpfish fishery.,"Walsh, A.D.",,"Walsh, A.D./Preliminary estimates of harp seal by-catch in the Newfoundland lumpfish fishery./CSAS Research Document"
Canada,RES 2000/079,2000,4,DFO,CSAS Research Document,Newfoundland & Labrador,3,,"Catch-at-age of Northwest Atlantic harp seals, 1952-1999.","Stenson, G.B.",,"Stenson, G.B./Catch-at-age of Northwest Atlantic harp seals, 1952-1999./CSAS Research Document"
Canada,RES 2000/080,2000,4,DFO,CSAS Research Document,Newfoundland & Labrador,3,,"1999 Pup production of harp seals, Phoca groenlandica, in the Northwest Atlantic.","Stenson, G.B.",,"Stenson, G.B./1999 Pup production of harp seals, Phoca groenlandica, in the Northwest Atlantic./CSAS Research Document"
Canada,RES 2000/081,2000,2,DFO,CSAS Research Document,Newfoundland & Labrador,1,,Estimating pup production and population size of the northwest Atlantic harp seal (Phoca groenlandica).,"Healey, B.P.",,"Healey, B.P./Estimating pup production and population size of the northwest Atlantic harp seal (Phoca groenlandica)./CSAS Research Document"
Canada,RES 2000/082,2000,2,DFO,CSAS Research Document,Maritimes,1,,Assessment of haddock on Eastern Georges Bank.,"Gavaris, S.",,"Gavaris, S./Assessment of haddock on Eastern Georges Bank./CSAS Research Document"
Canada,RES 2000/083,2000,4,DFO,CSAS Research Document,Newfoundland & Labrador,3,,Spatial association between cod and capelin: a perspective on the inshore-offshore dichotomy.,"O'Driscoll, R.L.",,"O'Driscoll, R.L./Spatial association between cod and capelin: a perspective on the inshore-offshore dichotomy./CSAS Research Document"
Canada,RES 2000/084,2000,1,DFO,CSAS Research Document,Newfoundland & Labrador,1,,Stock structure and seasonal movements of Atlantic cod (Gadus morhua) in NAFO Divs. 3KL inferred from recent tagging experiments.,"Brattey, J.",,"Brattey, J./Stock structure and seasonal movements of Atlantic cod (Gadus morhua) in NAFO Divs. 3KL inferred from recent tagging experiments./CSAS Research Document"
Canada,RES 2000/085,2000,2,DFO,CSAS Research Document,Maritimes,1,,"Population Status of Eastern Georges Bank Cod (Unit Areas 5Zj,m) for 1978-2000.","Hunt, J.J.",,"Hunt, J.J./Population Status of Eastern Georges Bank Cod (Unit Areas 5Zj,m) for 1978-2000./CSAS Research Document"
Canada,RES 2000/086,2000,3,DFO,CSAS Research Document,Quebec,2,,État des stocks de pétoncle des eaux côtières du Québec  ,"Giguère, M.",,"Giguère, M./État des stocks de pétoncle des eaux côtières du Québec  /CSAS Research Document"
Canada,RES 2000/087,2000,2,DFO,CSAS Research Document,Newfoundland & Labrador,1,,Metapopulation theory and northern cod population structure: interdependency of subpopulations in recovery of a groundfish population.,"Smedbol, P.K.",,"Smedbol, P.K./Metapopulation theory and northern cod population structure: interdependency of subpopulations in recovery of a groundfish population./CSAS Research Document"
Canada,RES 2000/088,2000,2,DFO,CSAS Research Document,Newfoundland & Labrador,1,,Catch rate data from logbooks for the less-than-35ft sector.,"Shelton, P.A.",,"Shelton, P.A./Catch rate data from logbooks for the less-than-35ft sector./CSAS Research Document"
Canada,RES 2000/089,2000,2,DFO,CSAS Research Document,Newfoundland & Labrador,1,,"Northern cod recruitment before, during and after the collapse.","Shelton, P.A.",,"Shelton, P.A./Northern cod recruitment before, during and after the collapse./CSAS Research Document"
Canada,RES 2000/090,2000,3,DFO,CSAS Research Document,Newfoundland & Labrador,2,,An age-disaggregated index from the sentinel program for cod in 2J3KL.,"Stansbury, D.E.",,"Stansbury, D.E./An age-disaggregated index from the sentinel program for cod in 2J3KL./CSAS Research Document"
Canada,RES 2000/091,2000,2,DFO,CSAS Research Document,Newfoundland & Labrador,1,,"Distribution and biomass of capelin, Arctic cod and sand lance on the Northeast Newfoundland Shelf and Grand Bank as deduced from bottom-trawl surveys.","Lilly, G.R.",,"Lilly, G.R./Distribution and biomass of capelin, Arctic cod and sand lance on the Northeast Newfoundland Shelf and Grand Bank as deduced from bottom-trawl surveys./CSAS Research Document"
Canada,RES 2000/092,2000,3,DFO,CSAS Research Document,Newfoundland & Labrador,2,,Distribution and abundance of demersal juvenile cod (Gadus morhua) on the Northeast Newfoundland Shelf and the Grand Banks (Divisions 2J3KLNOP): implications for stock identity and monitoring.,"Lilly, G.R.",,"Lilly, G.R./Distribution and abundance of demersal juvenile cod (Gadus morhua) on the Northeast Newfoundland Shelf and the Grand Banks (Divisions 2J3KLNOP): implications for stock identity and monitoring./CSAS Research Document"
Canada,RES 2000/093,2000,3,DFO,CSAS Research Document,Newfoundland & Labrador,2,,"Origins of two recruitment pulses of 0-group Atlantic cod (Gadus morhua) in Bonavista Bay, Newfoundland during 1999, determined from genetic variation.","Beacham, T.D.",,"Beacham, T.D./Origins of two recruitment pulses of 0-group Atlantic cod (Gadus morhua) in Bonavista Bay, Newfoundland during 1999, determined from genetic variation./CSAS Research Document"
Canada,RES 2000/094,2000,5,DFO,CSAS Research Document,Newfoundland & Labrador,4,,"Relative strength of the 1999 year-class, from nearshore surveys of demersal age 0 Atlantic cod in 3KL and in Newman Sound, Bonavista Bay.","Gregory, R.S.",,"Gregory, R.S./Relative strength of the 1999 year-class, from nearshore surveys of demersal age 0 Atlantic cod in 3KL and in Newman Sound, Bonavista Bay./CSAS Research Document"
Canada,RES 2000/095,2000,2,DFO,CSAS Research Document,Newfoundland & Labrador,1,,Trawl and acoustic survey in southern Bonavista Bay - Observations on demersal distribution of Atlantic cod.,"Anderson, J.T.",,"Anderson, J.T./Trawl and acoustic survey in southern Bonavista Bay - Observations on demersal distribution of Atlantic cod./CSAS Research Document"
Canada,RES 2000/096,2000,3,DFO,CSAS Research Document,Newfoundland & Labrador,2,,Year-class strength of northern cod (2J3KL) and southern Grand Bank cod (3NO) estimated from the Pelagic Juvenile Fish Survey in 1999.,"Dalley, E.L.",,"Dalley, E.L./Year-class strength of northern cod (2J3KL) and southern Grand Bank cod (3NO) estimated from the Pelagic Juvenile Fish Survey in 1999./CSAS Research Document"
Canada,RES 2000/097,2000,3,DFO,CSAS Research Document,Maritimes,2,,Physical and Biological Monitoring at Prince 5 during 1998: a Preliminary Analysis.,"Page, F.H.",,"Page, F.H./Physical and Biological Monitoring at Prince 5 during 1998: a Preliminary Analysis./CSAS Research Document"
Canada,RES 2000/098,2000,4,DFO,CSAS Research Document,Maritimes,3,,Physical and Biological Monitoring at Prince 5 during 1999.,"Page, F.H.",,"Page, F.H./Physical and Biological Monitoring at Prince 5 during 1999./CSAS Research Document"
Canada,RES 2000/099,2000,6,DFO,CSAS Research Document,Newfoundland & Labrador,5,,Population structure of Atlantic cod (Gadus morhua) in the Newfoundland and Labrador area determined from genetic variation.,"Beacham, T.D.",,"Beacham, T.D./Population structure of Atlantic cod (Gadus morhua) in the Newfoundland and Labrador area determined from genetic variation./CSAS Research Document"
Canada,RES 2000/100,2000,2,DFO,CSAS Research Document,Newfoundland & Labrador,1,,"Offshore spawning and year-class strength of northern cod (2J3KL) during the fishing moratorium, 1994-1996.","Anderson, J.T.",,"Anderson, J.T./Offshore spawning and year-class strength of northern cod (2J3KL) during the fishing moratorium, 1994-1996./CSAS Research Document"
Canada,RES 2000/101,2000,3,DFO,CSAS Research Document,Newfoundland & Labrador,2,,Short term fluctuations in the pelagic ecosystem of the northwest Atlantic.,"Dalley, E.L.",,"Dalley, E.L./Short term fluctuations in the pelagic ecosystem of the northwest Atlantic./CSAS Research Document"
Canada,RES 2000/102,2000,3,DFO,CSAS Research Document,Newfoundland & Labrador,2,,Sentinel surveys 1995-1999: catch per unit effort in NAFO Divisions 2J3KL.,"Maddock Parsons, D.",,"Maddock Parsons, D./Sentinel surveys 1995-1999: catch per unit effort in NAFO Divisions 2J3KL./CSAS Research Document"
Canada,RES 2000/103,2000,2,DFO,CSAS Research Document,Newfoundland & Labrador,1,,Results of the 1999 Fish Harvesters' Committees questionnaire and a comparison of sentinel and commercial catch rates for NAFO Divisions 2J3KL.,"Jarvis, H.",,"Jarvis, H./Results of the 1999 Fish Harvesters' Committees questionnaire and a comparison of sentinel and commercial catch rates for NAFO Divisions 2J3KL./CSAS Research Document"
Canada,RES 2000/104,2000,1,DFO,CSAS Research Document,Pacific,1,,"Cadmium in BC farmed oysters: A review of available data, potential sources, research needs and possible mitigation strategies.","Kruzynski, G.M.",,"Kruzynski, G.M./Cadmium in BC farmed oysters: A review of available data, potential sources, research needs and possible mitigation strategies./CSAS Research Document"
Canada,RES 2000/105,2000,2,DFO,CSAS Research Document,Pacific,1,,Cumulative Effects Assessments: an evaluation of DFO Science research options.,"Jamieson, G.",,"Jamieson, G./Cumulative Effects Assessments: an evaluation of DFO Science research options./CSAS Research Document"
Canada,RES 2000/106,2000,1,DFO,CSAS Research Document,Quebec,1,,The northern Gulf of St. Lawrence cod stock ' background information on recruitment.,"Castonguay, M.",,"Castonguay, M./The northern Gulf of St. Lawrence cod stock ' background information on recruitment./CSAS Research Document"
Canada,RES 2000/107,2000,1,DFO,CSAS Research Document,Pacific,1,,Pre-season run size forecasts for Fraser River Sockeye in 2000.,"Cass, A.",,"Cass, A./Pre-season run size forecasts for Fraser River Sockeye in 2000./CSAS Research Document"
Canada,RES 2000/109,2000,2,DFO,CSAS Research Document,Maritimes,1,,Management of the Nova Scotia Sea Urchin Fishery: a Nearly Successful Habitat Based Management Regime,"Miller, R.J.",,"Miller, R.J./Management of the Nova Scotia Sea Urchin Fishery: a Nearly Successful Habitat Based Management Regime/CSAS Research Document"
Canada,RES 2000/110,2000,1,DFO,CSAS Research Document,Newfoundland & Labrador,1,,Estimating spawning stock biomass in 2J3KL cod using a cohort maturation model and variable sex ratio.,"Morgan, M.J.",,"Morgan, M.J./Estimating spawning stock biomass in 2J3KL cod using a cohort maturation model and variable sex ratio./CSAS Research Document"
Canada,RES 2000/111,2000,2,DFO,CSAS Research Document,Newfoundland & Labrador,1,,Biological and Chemical Oceanographic conditions on the Newfoundland Shelf during 1998 and 1999 with comparisons to the (1993-97) observations.,"Pepin, P.",,"Pepin, P./Biological and Chemical Oceanographic conditions on the Newfoundland Shelf during 1998 and 1999 with comparisons to the (1993-97) observations./CSAS Research Document"
Canada,RES 2000/112,2000,2,DFO,CSAS Research Document,Newfoundland & Labrador,1,,"Newfoundland and Labrador Atlantic salmon (Salmo salar) stock status summary for 1999, and methods to address possible causes for continuing low abundance and survival.","Dempson, J.B.",,"Dempson, J.B./Newfoundland and Labrador Atlantic salmon (Salmo salar) stock status summary for 1999, and methods to address possible causes for continuing low abundance and survival./CSAS Research Document"
Canada,RES 2000/113,2000,4,DFO,CSAS Research Document,Pacific,3,,"Review of 1999 Terminal Run of Somass (Stamp) River Chinook Salmon and 1999 Escapement to WCVI Extensively Surveyed Indicators, and Forecast for 2000.","Riddell, B.E.",,"Riddell, B.E./Review of 1999 Terminal Run of Somass (Stamp) River Chinook Salmon and 1999 Escapement to WCVI Extensively Surveyed Indicators, and Forecast for 2000./CSAS Research Document"
Canada,RES 2000/114,2000,2,DFO,CSAS Research Document,Pacific,1,,"Trends in Abundance and Pre-season 2000 Stock Size Forecasts for Major Sockeye, Pink, and Chum Salmon Stocks in the Central Coast and Selected Salmon Stocks in Northern British Columbia.","Rutherford, D.T.",,"Rutherford, D.T./Trends in Abundance and Pre-season 2000 Stock Size Forecasts for Major Sockeye, Pink, and Chum Salmon Stocks in the Central Coast and Selected Salmon Stocks in Northern British Columbia./CSAS Research Document"
Canada,RES 2000/115,2000,2,DFO,CSAS Research Document,Quebec,1,,État des stocks de homard des eaux côtières du Québec en 1999 et suivi des impacts de l'augmentation de la taille minimale de capture.  ,"Gendron, L.",,"Gendron, L./État des stocks de homard des eaux côtières du Québec en 1999 et suivi des impacts de l'augmentation de la taille minimale de capture.  /CSAS Research Document"
Canada,RES 2000/116,2000,2,DFO,CSAS Research Document,Newfoundland & Labrador,1,,"Recruitment, pre-recruit survival and mortality in three Newfoundland cod stocks: northern (2J3KL), southern Grand Banks (3NO) and St. Pierre Bank (3Ps).","Anderson, J.T.",,"Anderson, J.T./Recruitment, pre-recruit survival and mortality in three Newfoundland cod stocks: northern (2J3KL), southern Grand Banks (3NO) and St. Pierre Bank (3Ps)./CSAS Research Document"
Canada,RES 2000/117,2000,4,DFO,CSAS Research Document,Quebec,3,,Oceanographic conditions in the Estuary and the Gulf of St.Lawrence in 1999: zooplankton.,"Harvey, M.",,"Harvey, M./Oceanographic conditions in the Estuary and the Gulf of St.Lawrence in 1999: zooplankton./CSAS Research Document"
Canada,RES 2000/118,2000,2,DFO,CSAS Research Document,Quebec,1,,Saturation Index for longlines and gill nets in Sentinel Fisheries of cod in the Northern GSL.,"Brulotte, S.",,"Brulotte, S./Saturation Index for longlines and gill nets in Sentinel Fisheries of cod in the Northern GSL./CSAS Research Document"
Canada,RES 2000/119,2000,1,DFO,CSAS Research Document,Newfoundland & Labrador,1,,"Acoustic surveys of Smith Sound, Trinity Bay, 1995-2000.","Rose, G.A.",,"Rose, G.A./Acoustic surveys of Smith Sound, Trinity Bay, 1995-2000./CSAS Research Document"
Canada,RES 2000/120,2000,1,DFO,CSAS Research Document,Newfoundland & Labrador,1,,Local estimation of probability distribution and how it depends on covariates.,"Evans, G.T.",,"Evans, G.T./Local estimation of probability distribution and how it depends on covariates./CSAS Research Document"
Canada,RES 2000/121,2000,4,DFO,CSAS Research Document,Newfoundland & Labrador,3,,Status of the Newfoundland and Labrador Snow Crab Resource in 1999.,"Dawe, E.G.",,"Dawe, E.G./Status of the Newfoundland and Labrador Snow Crab Resource in 1999./CSAS Research Document"
Canada,RES 2000/122,2000,1,DFO,CSAS Research Document,Pacific,1,,Preliminary Review of Experimental Harvest Rates in the Depuration Fishery for Intertidal Clams.,"Gillespie, G.E.",,"Gillespie, G.E./Preliminary Review of Experimental Harvest Rates in the Depuration Fishery for Intertidal Clams./CSAS Research Document"
Canada,RES 2000/123,2000,3,DFO,CSAS Research Document,Pacific,2,,Framework for Pink (Chlamys rubida) and Spiny (C. hastata) Scallop Fisheries in Waters off the West Coast of Canada.,"Lauzier, R.B.",,"Lauzier, R.B./Framework for Pink (Chlamys rubida) and Spiny (C. hastata) Scallop Fisheries in Waters off the West Coast of Canada./CSAS Research Document"
Canada,RES 2000/124,2000,2,DFO,CSAS Research Document,Maritimes,1,,Update on the status of scallops in Scallop Production Area 4 in the Bay of Fundy for 2000.,"Smith, S.J.",,"Smith, S.J./Update on the status of scallops in Scallop Production Area 4 in the Bay of Fundy for 2000./CSAS Research Document"
Canada,RES 2000/125,2000,8,DFO,CSAS Research Document,Pacific,7,,Stock Status and Genetics of Coho Salmon from the Interior Fraser River.,"Irvine, J.R.",,"Irvine, J.R./Stock Status and Genetics of Coho Salmon from the Interior Fraser River./CSAS Research Document"
Canada,RES 2000/126,2000,4,DFO,CSAS Research Document,Pacific,3,,"Biological Reference Points for the Conservation and Management of Steelhead, Oncorhynchus mykiss.","Johnston, N.T.",,"Johnston, N.T./Biological Reference Points for the Conservation and Management of Steelhead, Oncorhynchus mykiss./CSAS Research Document"
