Country,Comment,URL,Year,NumAuth,Agency,ReportSeries,Branch,FirstAuthor,AllAuthors,Citation,Title,Date,Vol
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/No19.pdf,1991,1,Fisheries Research Services,Scottish Fisheries Information Pamphlets,,,"Sangster, G.I.",,The retrieval of mortalities from salmon farm sea cages - 19/1991,01/01/1991
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/No20.pdf,1993,1,Fisheries Research Services,Scottish Fisheries Information Pamphlets,,,"Robertson, J.H.B.",,Design and fitting of square mesh windows in whitefish and prawn trawls and seine nets - 20/1993,01/01/1993
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/No21.pdf,1996,UFO,Fisheries Research Services,Scottish Fisheries Information Pamphlets,,,SOAFD Marine Laboratory,,Monitoring and assessment of the marine benthos at UK dredged material disposal sites - 21/1996,01/01/1996
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/No22.pdf,1999,2,Fisheries Research Services,Scottish Fisheries Information Pamphlets,,,"Shand, C.W. & Priestly, R.",,A towed sledge for benthic surveys - 22/1999,01/03/1999
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Stocking.pdf,2003,UFO,Fisheries Research Services,Scottish Fisheries Information Pamphlets,,,FRS,,Salmon and sea trout: to stock or not? - 22/2003,01/01/2003
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/24.pdf,2004,1,Fisheries Research Services,Scottish Fisheries Information Pamphlets,,,"Walker, A.F.",,An investigation of escaped rainbow trout in the upper River Earn and Loch Earn during 2002/03 - 24/2004,30/01/2004
Scotland,,http://www.scotland.gov.uk/Uploads/Documents/Book 23.pdf,2004,1,Fisheries Research Services,Scottish Fisheries Information Pamphlets,,,"Walker, A. F.",,Status of rainbow trout in Scotland: the results from a questionnaire survey - 23/2003,29/01/2004
Scotland,,http://www.scotland.gov.uk/Topics/marine/science/Publications/FRS-Reports/Information-Pamphlets/SFIPNo25,2005,2,Fisheries Research Services,Scottish Fisheries Information Pamphlets,,,"Galbraith, R.D. & Rice, A. after Strange, E.S.",,An introduction to commercial fishing gear and methods used in Scotland - 25/2004,04/10/2005
Scotland,,,1976,2,Fisheries Research Services,Research Reports,,,"Eleftheriou, A. & McIntyre, A.D.",,The intertidal fauna of sandy beaches: a survey of the Scottish coast,14/01/1976
Scotland,,,1976,1,Fisheries Research Services,Research Reports,,,"Adams, J.A.",,The Bridger version of the Gulf III high speed plankton sampler,01/01/1976
Scotland,,,1976,3,Fisheries Research Services,Research Reports,,,"MacKenzie, K.; McVicar, A.H. & Waddell, I.F.",,Some parasites of plaice Pleuronectes platessa L. in three different farm environments,01/01/1976
Scotland,,,1976,2,Fisheries Research Services,Research Reports,,,"Steele, J.H. & Henderson, E.W.",,Simulation of vertical structure in a planktonic ecosystem,01/01/1976
Scotland,,,1977,1,Fisheries Research Services,Research Reports,,,"Reid, A.J.",,A net drag formula for pelagic nets,01/01/1977
Scotland,,,1977,2,Fisheries Research Services,Research Reports,,,"Payne, R. & Davies, J.M.",,The Aberdeen sedimentation trap and its moorings,01/01/1977
Scotland,,,1977,3,Fisheries Research Services,Research Reports,,,"Evans, G.T.; Steele, J.H. & Kullenberg, G.E.B",,A preliminary model of shear diffusion and plankton populations,01/01/1977
Scotland,,,1977,3,Fisheries Research Services,Research Reports,,,"Chapman, C.J.; Mason, J.; Kinnear, J.A.M.",,Diving observations on the efficiency of dredges used in the Scottish fishery for the scallop Pecten maximus (L.),01/01/1977
Scotland,,,1978,1,Fisheries Research Services,Research Reports,,,"Stewart, P.A.M.",,Comparative fishing for flatfish using a beam trawl fitted with electric ticklers,01/01/1978
Scotland,,,1978,2,Fisheries Research Services,Research Reports,,,"Main, J. & Sangster, G.I.",,The value of direct observation techniques by divers in fishing gear research,01/01/1978
Scotland,,,1979,3,Fisheries Research Services,Research Reports,,,"Hawkins, A.D.; Urquhart, G.G. & Shearer; W.M.",,"The coastal movements of returning Atlantic salmon, Salmo salar L.",14/01/1979
Scotland,,,1979,2,Fisheries Research Services,Research Reports,,,"Wootten, R. & Smith, J.W.",,The occurrence of pleroceroids of Diphyllobothrium spp. in wild and cultured salmonids from the Loch Awe area,01/01/1979
Scotland,,,1979,2,Fisheries Research Services,Research Reports,,,"Main, J. & Sangster, G.I.",,A study of bottom trawling gear on both sand and hard ground,01/01/1979
Scotland,,,1979,1,Fisheries Research Services,Research Reports,,,"MacLennan, D.N.",,Hydrodynamic characteristics of trawl warps,01/01/1979
Scotland,,,1979,1,Fisheries Research Services,Research Reports,,,"MacKenzie, K.",,"Some parasites and diseases of blue whiting, Micromesistius poutassou (Risso), to the north and west of Scotland and at the Faroe Islands",01/01/1979
Scotland,,,1980,2,Fisheries Research Services,Research Reports,,,"Johnstone, A.D.F. & Hawkins, A.D.",,"Changes in the respiration and blood circulation of cod, Gadus morhua L., induced by exposure to pollutants",01/01/1980
Scotland,,,1981,1,Fisheries Research Services,Research Reports,,,"Davies, I.M.",,Survey of trace elements in fish and shellfish landed at Scottish ports 1975-76,01/01/1981
Scotland,,,1981,2,Fisheries Research Services,Research Reports,,,"Main, J. & Sangster, G.I.",,A study of the sand clouds produced by trawl boards and their possible effect on fish capture,01/01/1981
Scotland,,,1981,4,Fisheries Research Services,Research Reports,,,"Smith, G.W.; Hawkins, A.D.; Urquhart, G.G. & Shearer, W.M.",,Orientation and energetic efficiency in the offshore movements of returning Atlantic salmon Salmo salar L.,01/01/1981
Scotland,,,1981,1,Fisheries Research Services,Research Reports,,,"MacLennan, D.N.",,The theory of solid spheres as sonar calibration targets,01/01/1981
Scotland,,,1981,2,Fisheries Research Services,Research Reports,,,"Main, J. & Sangster, G.I.",,A study of the fish capture process in a bottom trawl by direct observations from a towed underwater vehicle,01/01/1981
Scotland,,,1982,2,Fisheries Research Services,Research Reports,,,"Main, J. & Sangster, G.I.",,A study of separating fish from Nephrops norvegicus L. in a bottom trawl,01/01/1982
Scotland,,,1982,1,Fisheries Research Services,Research Reports,,,"MacLennan, D.",,Target strength measurements on metal spheres,01/01/1982
Scotland,,,1982,2,Fisheries Research Services,Research Reports,,,"Main, J. & Sangster, G.I.",,A study of a multi-level bottom trawl for species separation using direct observation techniques,01/01/1982
Scotland,,,1983,2,Fisheries Research Services,Research Reports,,,"Main, J. & Sangster, G.I.",,Fish reactions to trawl gear a study comparing light and heavy ground gear,01/01/1983
Scotland,,,1983,1,Fisheries Research Services,Research Reports,,,"Topping, G.",,Guidelines for the use of biological material in first order pollution assessment and trend monitoring,01/01/1983
Scotland,,,1983,2,Fisheries Research Services,Research Reports,,,"Main, J. & Sangster, G.I.",,TUV II: a towed wet submersible for use in fishing gear research,01/01/1983
Scotland,,,1983,1,Fisheries Research Services,Research Reports,,,"Howard, G.",,The United Kingdom fishery for the deep water shrimp Pandalus borealis in the North Sea,01/01/1983
Scotland,,,1984,2,Fisheries Research Services,Research Reports,,,"Ferro, R.S.T & Hou, E.H.",,A selected review of hydrodynamic force coefficient data on stranded wires used in fishing gear,01/01/1984
Scotland,,,1985,2,Fisheries Research Services,Research Reports,,,"Stewart, P.A.M. & Robertson, J.H.B",,Small mesh cod-end covers,01/01/1985
Scotland,,,1985,2,Fisheries Research Services,Research Reports,,,"Stewart, P.A.M. & Robertson, J.H.B.",,Attachments to cod-ends,01/01/1985
Scotland,,,1985,2,Fisheries Research Services,Research Reports,,,"Main, J. & Sangster, G.I.",,"The behaviour of the Norway lobster, Nephrops norvegicus (L.), during trawling",01/01/1985
Scotland,,,1985,2,Fisheries Research Services,Research Reports,,,"Drinkwater, J. & Howell, T.R.W.",,Experiments on the cultivation of oysters in Scotland,01/01/1985
Scotland,,,1986,2,Fisheries Research Services,Research Reports,,,"Hawkins, A.D. & Smith, G.W.",,Radio-tracking observations on Atlantic salmon ascending the Aberdeenshire Dee,01/01/1986
Scotland,,,1987,5,Fisheries Research Services,Research Reports,,,"Shearer, W.M.; Cook, R.M.; Dunkley, D.A.; MacLean, J.C. & Shelton, R.G.J.",,A model to assess the effect of predation by sawbill ducks on the salmon stock of the River North Esk,01/01/1987
Scotland,,,1988,2,Fisheries Research Services,Research Reports,,,"Eleftheriou, A. & Robertson, M.R.",,The intertidal fauna of sandy beaches: a survey of the east Scottish coast,01/01/1988
Scotland,,,1988,2,Fisheries Research Services,Research Reports,,,"Robertson, J.H.B. & Ferro, R.S.T.",,Mesh selection within the cod-end of trawls: the effects of narrowing the cod-end and shortening the extension,01/01/1988
Scotland,,,1989,2,Fisheries Research Services,Research Reports,,,"Webb, J. & Hawkins, A.D.",,"The movements and spawning behaviour of adult salmon in the Girnock Burn, a tributary of the Aberdeenshire Dee, 1986",01/01/1989
Scotland,,,1989,1,Fisheries Research Services,Research Reports,,,"Laughton, R.",,The movements of adult salmon within the River Spey,01/01/1989
Scotland,,,1989,4,Fisheries Research Services,Research Reports,,,"Youngson, A.F.; Martin, S.A.M; Jordan, W.C. & Verspoor, E.",,Genetic protein variation in farmed Atlantic salmon in Scotland: comparison of farmed strains with their wild source populations,01/01/1989
Scotland,,,1989,5,Fisheries Research Services,Research Reports,,,"Coull, K.A.; Jermyn, A.S.; Newton, A.W.; Henderson, G.I. & Hall, W.B.",,Length/weight relationships for 88 species of fish encountered in the North East Atlantic,01/01/1989
Scotland,,,1989,1,Fisheries Research Services,Research Reports,,,"Webb, J.",,The movements of adult Atlantic salmon in the River Tay,01/01/1989
Scotland,,,1989,1,Fisheries Research Services,Research Reports,,,"Gauld, J.A.",,"Records of porbeagles landed in Scotland, with observations on the biology, distribution and exploitation of the species",01/01/1989
Scotland,,,1990,2,Fisheries Research Services,Research Reports,,,"Main, J. & Sangster, G.I.",,An assessment of the scale damage to and survival rates of young gadoid fish escaping from the cod-end of a demersal trawl,01/01/1990
Scotland,,,1990,1,Fisheries Research Services,Research Reports,,,"Ferro, R.S.T.",,Force coefficients for stranded and smooth cables,01/01/1990
Scotland,,,1990,1,Fisheries Research Services,Research Reports,,,"Webb, J.",,The behaviour of adult Atlantic salmon ascending the Rivers Tay and Tummel to Pitlochry dam,01/01/1990
Scotland,,,1990,3,Fisheries Research Services,Research Reports,,,"Robertson, J.H.B.; Shanks, A.M. & Kynoch, R.J.",,The design and testing of a divided trawl for comparative fishing experiments,01/01/1990
Scotland,,,1991,1,Fisheries Research Services,Research Reports,,,"Laughton, R.",,The movements of adult Atlantic salmon ( Salmo salar L.) in the River Spey as determined by radio telemetry during 1988 and 1989,01/01/1991
Scotland,,,1992,2,Fisheries Research Services,Research Reports,,,"Shackley, P.E. & Donaghy, M.J.",,The distribution and growth of juvenile salmon and trout in the major tributaries of the River Dee catchment (Grampian region),01/01/1992
Scotland,,,1992,1,Fisheries Research Services,Research Reports,,,"Webb, J.",,The behaviour of adult salmon ( Salmo salar L.) in the River Tay as determined by radio telemetry,01/01/1992
Scotland,,,1992,2,Fisheries Research Services,Research Reports,,,"Morrison, B.R.S. & Harriman, R.",,"Fish populations and invertebrates in some headwaters of the Rivers Dee and Spey, 1983-1985",01/01/1992
Scotland,,,1994,2,Fisheries Research Services,Research Reports,,,"Kelly, A.G. & Campbell, D.",,Persistent organochlorine contaminants in fish and shellfish from Scottish waters,01/01/1994
Scotland,,,1995,4,Fisheries Research Services,Research Reports,,,"Johnstone, A.D.F.; Walker, A.F.; Urquhart, G.G. & Thorne, A.E.",,"The movements of sea trout smolts, Salmo trutta L., in a Scottish west coast sea loch determined by acoustic tracking [no document available]",01/01/1995
Scotland,,,1996,1,Fisheries Research Services,Research Reports,,,"Greenstreet, S.P.R.",,Estimation of the daily consumption of food by fish in the North Sea in each quarter of the year,01/01/1996
Scotland,,,1996,2,Fisheries Research Services,Research Reports,,,"Henderson, E.W. & Steele, J.H.",,A shelf plankton model: description and testing,01/01/1996
Scotland,,,1996,2,Fisheries Research Services,Research Reports,,,"Patterson, K.R. & Melvin, G.D.",,Integrated Catch at Age Analysis Version 1.2,01/01/1996
Scotland,,,1996,2,Fisheries Research Services,Research Reports,,,"Wilson, I.F. & Verspoor, E.",,A bibliography of electrophoretic studies relating to genetic protein variation in the Atlantic salmon Salmo salar L.,01/01/1996
Scotland,,,1997,2,Fisheries Research Services,Research Reports,,,"Brown, F.M.J. & Balls, P.W.",,Trace metals in fish and shellfish from Scottish waters,01/01/1997
Scotland,,,1998,2,Fisheries Research Services,Research Reports,,,"Youngson, A.F. & McLaren, I.S.",,Relocation of naturally-spawned salmon ova as a countermeasure to patchiness in adult distribution at spawning,01/01/1998
Scotland,,,1998,1,Fisheries Research Services,Research Reports,,,"Webb, J.H.",,"Catch and release: the survival and behaviour of Atlantic salmon angled and returned to the Aberdeenshire Dee, in spring and early summer",01/01/1998
Scotland,,,2002,4,Fisheries Research Services,Research Reports,,,"Gillibrand, P.A.; Gubbins, M.J.; Greathead, C. & Davies, I.M.",,Scottish Executive locational guidelines for fish farming: predicted levels of nutrient enhancement and benthic impact,01/01/2002
Scotland,,,2006,4,Fisheries Research Services,Research Reports,,,"MacLean, J.C.; Smith, G.W.; Tulett, D. & Jackson, J.",,The development of conservation limits (CLs) for Scottish salmon stocks: I - establishing a method of transporting CLs among locations,22/11/2006
Scotland,,,2007,2,Fisheries Research Services,Research Reports,,,"Bacon, P.J. & Youngson, A.F.",,The application of electro-fishing to produce census estimates of juvenile salmonid populations within defined areas : taking stock of the options,20/12/2007
Scotland,,,2007,6,Fisheries Research Services,Research Reports,,,"Youngson, A.F.; MacLean, J.C.; Bacon, P.J.; Godfrey, J.D.; Smith, G.W. & Thorley, J.L.",,Salmon assessment in Scotland: bringing information resources into line with recent research on methods,26/07/2007
Scotland,,,2007,1,Fisheries Research Services,Research Reports,,,"MacLean, J.C.",,The development of conservation limits (CLs) for Scottish salmon stocks: III - estimation and transport of CLs,02/07/2007
Scotland,,,2008,2,Fisheries Research Services,Research Reports,,,"Middlemas, S.J. & Stewart, D.C.",,Unusually high incidence of large one-year-old salmon smolts trapped on a small west coast Scottish river,05/03/2008
Scotland,,,2007,1,Fisheries Research Services,Research Reports,,,"Youngson, A.",,Hatchery work in support of salmon fisheries,13/04/2007
Scotland,,,1975,1,Fisheries Research Services,Research Reports,,,"Payne, R.",,The Aberdeen single-anchor mooring,01/01/1975
Scotland,,,1975,1,Fisheries Research Services,Research Reports,,,"Payne, R.",,The Aberdeen shallow water current meter mooring,01/01/1975
Scotland,,,1976,1,Fisheries Research Services,Scottish Fisheries Working Papers,,,"Henderson, E.W.",,A computer program for processing oceanographic station data (01/76) [no document available],01/01/1976
Scotland,,,1976,2,Fisheries Research Services,Scottish Fisheries Working Papers,,,"Urquhart, G.G. & Hawkins, A.D.",,Report on the noise trials of the pair trawlers Bracoden and Replenish (02/76) [no document available],01/01/1976
Scotland,,,1977,1,Fisheries Research Services,Scottish Fisheries Working Papers,,,"Lee, E.W.",,The collection and analysis of data describing the engineering performance of fishing gear. Vol 1: instrumentation (01/77) [no document available],01/01/1977
Scotland,,,1977,1,Fisheries Research Services,Scottish Fisheries Working Papers,,,"Reid, A.J.",,The collection and analysis of data describing the engineering performance of fishing gear. Vol 2: instrument accuracy and calibration (02/77) [no document available],01/01/1977
Scotland,,,1977,2,Fisheries Research Services,Scottish Fisheries Working Papers,,,"Robertson, J.H.B. & Reid, A.J.",,The collection and analysis of data describing the engineering performance of fishing gear. Vol 3: a review of Saunders Roe load cells (03/77) [no document available],01/01/1977
